,datetime,mean,std,low,high,program,variable,value
3460,2023-07-05,123.0677341378829,0.6800994321790961,122.34734287975824,123.56565134533298,P_OGI_bayes_l,0,123.57808203113224
3461,2023-07-06,123.1896165695963,0.6668521882141359,122.4775246675494,123.63174875432244,P_OGI_bayes_l,0,123.50721623703248
3462,2023-07-07,123.39180013583687,0.8360464824339902,122.50984868355879,124.02128335415017,P_OGI_bayes_l,0,124.03878134186543
3463,2023-07-08,123.38189409454093,0.7107478703652045,122.64742446502284,123.96617822020836,P_OGI_bayes_l,0,123.55858292260051
3464,2023-07-09,123.38134700082553,0.6540540892962258,122.68269314697977,123.81127350529208,P_OGI_bayes_l,0,123.69749682362462
3465,2023-07-10,123.28995784406271,0.6556020284727364,122.61993638551156,123.84582031140216,P_OGI_bayes_l,0,123.42426253960588
3466,2023-07-11,123.38358503384467,0.6279784127170078,122.72504978517938,123.8716857229782,P_OGI_bayes_l,0,123.5840962803526
3467,2023-07-12,123.43185888900778,0.7069049187980894,122.67696886281095,123.90011521566133,P_OGI_bayes_l,0,123.7690750061175
3468,2023-07-13,123.62401458449574,0.5864011831404636,122.99701948428269,123.98232663880698,P_OGI_bayes_l,0,123.9845484468728
3469,2023-07-14,123.68894601668278,0.4042931514403319,123.25666783669433,123.93577176549687,P_OGI_bayes_l,0,123.93727947170848
3470,2023-07-15,123.74511855038548,0.42149300253465893,123.30982702024548,124.09228110792196,P_OGI_bayes_l,0,124.10509591914813
3471,2023-07-16,123.78131062542663,0.3034548489488708,123.46933965059435,124.03460394844723,P_OGI_bayes_l,0,124.04430188484078
3472,2023-07-17,123.77446650421594,0.04854913195863613,123.72264072161174,123.80689817590648,P_OGI_bayes_l,0,123.80740423225467
3473,2023-07-18,124.00897450433462,0.1472677373653924,123.85477949273309,124.12425911124802,P_OGI_bayes_l,0,124.05475145102652
3474,2023-07-19,124.07164846364985,0.1428292481944225,123.91896823244169,124.15707022262602,P_OGI_bayes_l,0,124.15077607804042
3475,2023-07-20,124.464438355031,0.209989997688096,124.27936319039878,124.67522695780418,P_OGI_bayes_l,0,124.27121455561262
3476,2023-07-21,124.43719104381334,0.21596782580081014,124.20700796934855,124.58551062937869,P_OGI_bayes_l,0,124.18982412401144
3477,2023-07-22,124.22789325248799,0.6320404215725325,123.5608999921251,124.7026821827065,P_OGI_bayes_l,0,123.51389388677198
3478,2023-07-23,124.27675083436587,0.8024369365596238,123.42972812634252,124.87861011613079,P_OGI_bayes_l,0,123.36996758590425
3479,2023-07-24,124.26325587817325,0.7344798635843489,123.51889304769223,124.8982514335721,P_OGI_bayes_l,0,123.47294408911694
3480,2023-07-25,124.48510566885902,0.672959838504107,123.80477883070827,125.06998069738387,P_OGI_bayes_l,0,123.76306182624673
3481,2023-07-26,124.62096315875324,0.9332254362618184,123.88437482325762,125.59624072491151,P_OGI_bayes_l,0,123.86038653505274
3482,2023-07-27,124.80885514728986,0.9403968351481822,124.01349308059538,125.77087817232196,P_OGI_bayes_l,0,123.98195148317417
3483,2023-07-28,124.95343817382802,0.9751151306931821,124.17472381872234,125.96954462620265,P_OGI_bayes_l,0,124.14843805373343
3484,2023-07-29,124.6696308855494,1.2419157810303336,123.93982770605952,125.99674403108916,P_OGI_bayes_l,0,123.93840214961887
3485,2023-07-30,124.52365926281824,1.1539026989269807,123.7793412968985,125.75691909464176,P_OGI_bayes_l,0,123.94843353822559
