datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_l_prop_sites_avail,OGI_bayes_l_cost,OGI_bayes_l_sites_visited,OGI_bayes_l_travel_time,OGI_bayes_l_survey_time,OGI_bayes_l_redund_tags,OGI_bayes_l_missed_leaks,OGI_bayes_l_sites_vis_w_leaks,OGI_bayes_l_eff_flags,OGI_bayes_l_n_tags,OGI_bayes_l_flags_redund1,OGI_bayes_l_flags_redund2,OGI_bayes_l_flag_wo_vent
2023-02-06,18252,55.0,55.0,2516.1065573770493,0.0,1857.0,77566.54286700173,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-07,18251,45.0,45.0,2579.931693989071,0.0,1903.0,77594.75719314818,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-08,18250,51.0,51.0,2634.781420765027,0.0,1940.0,77605.05973137594,11000.0,1000.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,71.0,0.0,0.0,0.0
2023-02-09,18264,51.0,51.0,2707.5819672131147,0.0,1995.0,77556.6312503955,14600.0,1200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-02-10,18260,57.0,57.0,2764.4262295081967,0.0,2034.0,77692.8169664729,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-11,18278,39.0,39.0,2850.191256830601,0.0,2102.0,77571.20595363932,17200.0,800.0,12800.0,0.0,0.0,64.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-12,18249,51.0,51.0,2926.9808743169397,0.0,2161.0,77577.49102409746,15400.0,400.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0
2023-02-13,18241,41.0,41.0,2993.7978142076504,0.0,2210.0,77457.95621931697,13400.0,200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0
2023-02-14,18233,54.0,54.0,3074.5765027322404,0.0,2273.0,77452.01156971412,16200.0,200.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-15,18224,49.0,49.0,3151.3661202185795,0.0,2332.0,77443.80155094726,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-02-16,18214,54.0,54.0,3236.1338797814205,0.0,2399.0,77332.9008638768,17000.0,1000.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,74.0,0.0,0.0,0.0
2023-02-17,18201,48.0,48.0,3300.9562841530055,0.0,2446.0,77497.95237420104,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0
2023-02-18,18202,51.0,51.0,3392.7049180327867,0.0,2520.0,77381.7166356907,18400.0,1000.0,13800.0,0.0,0.0,69.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-02-19,18179,37.0,37.0,3477.4726775956283,0.0,2587.0,77321.93396493437,17000.0,1000.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-20,18149,50.0,50.0,3547.281420765027,0.0,2639.0,77262.4543186962,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0
2023-02-21,18147,55.0,55.0,3613.101092896175,0.0,2687.0,77212.69969100476,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-22,18154,30.0,30.0,3689.890710382514,0.0,2746.0,77001.44710009212,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0
2023-02-23,18125,43.0,43.0,3755.710382513661,0.0,2794.0,76767.96224020484,13200.0,2200.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-02-24,18120,41.0,41.0,3831.502732240437,0.0,2852.0,76714.30909342636,15200.0,1400.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-25,18103,49.0,49.0,3909.289617486339,0.0,2912.0,76746.3366457648,15600.0,1400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-26,18092,47.0,47.0,3981.0928961748637,0.0,2966.0,76718.16673442787,14400.0,1400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-02-27,18085,59.0,59.0,4055.887978142077,0.0,3023.0,76056.26652298863,15000.0,800.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-02-28,18087,47.0,47.0,4149.631147540984,0.0,3099.0,75924.51921694716,18800.0,800.0,14400.0,0.0,0.0,72.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-01,18058,38.0,38.0,4223.428961748633,0.0,3155.0,75780.85267330559,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-02,18040,44.0,44.0,4285.25956284153,0.0,3199.0,75713.0346466397,12400.0,200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-03,18040,63.0,63.0,4346.092896174863,0.0,3242.0,75710.56523396065,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-04,18060,49.0,49.0,4415.901639344262,0.0,3294.0,75512.72584700296,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-03-05,18057,50.0,50.0,4481.7213114754095,0.0,3342.0,75519.34146727376,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-06,18059,34.0,34.0,4544.549180327868,0.0,3387.0,75415.25089100168,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-07,18048,48.0,48.0,4618.34699453552,0.0,3443.0,75353.30405831742,14800.0,400.0,10800.0,0.0,0.0,54.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-03-08,18040,46.0,46.0,4683.169398907104,0.0,3490.0,75287.62005272647,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-09,18039,44.0,44.0,4753.975409836066,0.0,3543.0,75298.66832945557,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,57.0,0.0,0.0,0.0
2023-03-10,18030,50.0,50.0,4821.789617486339,0.0,3593.0,75278.93597710397,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-11,18030,48.0,48.0,4890.601092896174,0.0,3644.0,75253.74620828118,13800.0,0.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-12,18027,50.0,50.0,4970.382513661202,0.0,3706.0,75194.17012128176,16000.0,200.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-03-13,18015,49.0,49.0,5031.215846994536,0.0,3749.0,75110.03805803842,12200.0,200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-14,18021,56.0,56.0,5102.021857923497,0.0,3802.0,75228.08560377335,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-03-15,18024,45.0,45.0,5175.819672131148,0.0,3858.0,75221.58049671278,14800.0,1200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-16,18013,60.0,60.0,5248.6202185792345,0.0,3913.0,75682.33304726862,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-03-17,18018,43.0,43.0,5328.401639344262,0.0,3975.0,75570.74018416862,16000.0,1000.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-18,17999,54.0,54.0,5400.204918032787,0.0,4029.0,75510.9653882161,14400.0,1000.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-19,17999,52.0,52.0,5466.024590163934,0.0,4077.0,75391.4271234428,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,82.0,0.0,0.0,0.0
2023-03-20,18003,36.0,36.0,5536.830601092896,0.0,4130.0,75270.94825181275,14200.0,0.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-21,17986,55.0,55.0,5605.642076502732,0.0,4181.0,75262.98389012311,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-22,17990,45.0,45.0,5670.464480874317,0.0,4228.0,75169.59071835362,13000.0,1200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-23,17988,53.0,53.0,5738.2786885245905,0.0,4278.0,75184.90397178098,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-24,17991,49.0,49.0,5805.095628415301,0.0,4327.0,75133.91380470857,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,83.0,0.0,0.0,0.0
2023-03-25,17991,51.0,51.0,5860.94262295082,0.0,4377.0,75027.16232577935,11200.0,600.0,9400.0,0.0,0.0,47.0,1.0,1200.0,2.0,90.0,240.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0
2023-03-26,17992,48.0,48.0,5916.789617486339,0.0,4433.0,74956.75070114114,11200.0,0.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,17984,39.0,39.0,5973.6338797814215,0.0,4490.0,74714.07763410444,11400.0,1000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,17966,48.0,48.0,6025.491803278689,0.0,4542.0,74515.83353973829,10400.0,1200.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,17962,63.0,63.0,6091.311475409836,0.0,4608.0,74533.19136562086,13200.0,1400.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,17959,49.0,49.0,6152.144808743169,0.0,4669.0,73567.89436390156,12200.0,2000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,17947,57.0,57.0,6222.950819672132,0.0,4740.0,73607.68729443623,14200.0,2200.0,12000.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,17933,57.0,57.0,6280.792349726777,0.0,4798.0,73550.5434304973,11600.0,2800.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,17932,51.0,51.0,6354.5901639344265,0.0,4872.0,73241.81664359538,14800.0,3000.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,17909,52.0,52.0,6416.420765027322,0.0,4934.0,73221.46578371352,12400.0,3000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,17899,54.0,54.0,6474.262295081967,0.0,4992.0,73195.61511491677,11600.0,3400.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,17895,52.0,52.0,6548.060109289617,0.0,5066.0,73107.19151226064,14800.0,4200.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,17873,56.0,56.0,6617.868852459016,0.0,5136.0,72705.88459285157,14000.0,4000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,17859,48.0,48.0,6692.663934426229,0.0,5211.0,72363.91580339872,15000.0,5000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,17832,43.0,43.0,6761.475409836066,0.0,5280.0,72167.02413230766,13800.0,6200.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,17806,58.0,58.0,6838.265027322404,0.0,5357.0,71940.42588229977,15400.0,7000.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,17787,53.0,53.0,6942.978142076503,0.0,5462.0,71361.35761231421,21000.0,8600.0,12400.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,17735,44.0,44.0,7046.693989071038,0.0,5566.0,70550.26415683348,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,17675,46.0,46.0,7134.453551912568,0.0,5654.0,69903.25129997068,17600.0,10000.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,17633,63.0,63.0,7243.155737704918,0.0,5763.0,69339.21773841082,21800.0,10000.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,17587,45.0,45.0,7352.855191256831,0.0,5873.0,68675.67287544814,22000.0,9800.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,17522,35.0,35.0,7450.587431693989,0.0,5971.0,67970.52985129338,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,17459,48.0,48.0,7544.330601092896,0.0,6065.0,67780.6714869591,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,17413,64.0,64.0,7645.054644808743,0.0,6166.0,67525.71204198006,20200.0,9800.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17376,60.0,60.0,7740.792349726777,0.0,6262.0,67213.4222300894,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17340,66.0,66.0,7835.532786885246,0.0,6357.0,66843.20308496393,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
