datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_u_prop_sites_avail,OGI_bayes_u_cost,OGI_bayes_u_sites_visited,OGI_bayes_u_travel_time,OGI_bayes_u_survey_time,OGI_bayes_u_redund_tags,OGI_bayes_u_missed_leaks,OGI_bayes_u_sites_vis_w_leaks,OGI_bayes_u_eff_flags,OGI_bayes_u_n_tags,OGI_bayes_u_flags_redund1,OGI_bayes_u_flags_redund2,OGI_bayes_u_flag_wo_vent
2023-04-17,17416,64.0,64.0,7646.051912568306,0.0,6167.0,60001.87415038029,21000.0,9800.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17375,60.0,60.0,7741.789617486339,0.0,6263.0,59450.456162426446,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17339,66.0,66.0,7835.532786885246,0.0,6357.0,58955.49168297529,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,17311,55.0,55.0,7931.27049180328,0.0,6453.0,58287.65252715546,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17270,48.0,48.0,8025.013661202185,0.0,6547.0,57712.52266826409,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17224,61.0,61.0,8121.748633879782,0.0,6644.0,57102.90287323009,19400.0,10000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17188,51.0,51.0,8220.478142076503,0.0,6743.0,56593.404795695336,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17140,41.0,41.0,8322.199453551912,0.0,6845.0,56063.2217252192,20400.0,10000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17079,46.0,46.0,8414.945355191256,0.0,6938.0,55719.397968533434,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17032,50.0,50.0,8512.677595628415,0.0,7036.0,55259.595118270576,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,16984,45.0,45.0,8619.385245901638,0.0,7143.0,54855.427219571924,21400.0,10000.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,16922,49.0,49.0,8723.101092896175,0.0,7247.0,54266.21521714078,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,16867,50.0,50.0,8828.811475409837,0.0,7353.0,53743.83294557855,21200.0,10000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,16811,57.0,57.0,8921.557377049181,0.0,7446.0,53414.55409606958,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,16775,59.0,59.0,9022.281420765026,0.0,7547.0,53045.35596032449,20200.0,10000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16733,57.0,57.0,9127.991803278688,0.0,7635.0,52659.80990615157,21200.0,8800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-03,16702,64.0,64.0,9222.732240437159,0.0,7712.0,52400.13438328829,19000.0,6400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-04,16689,57.0,57.0,9314.48087431694,0.0,7786.0,52162.89758227573,18400.0,5400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16672,51.0,51.0,9405.232240437159,0.0,7859.0,51962.82474421666,18200.0,4000.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-06,16650,49.0,49.0,9484.016393442622,0.0,7920.0,51887.24588516752,15800.0,3000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-05-07,16638,48.0,48.0,9543.852459016394,0.0,7962.0,52085.1823324733,12000.0,1000.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-08,16644,57.0,57.0,9609.672131147541,0.0,8010.0,52157.771192158114,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-09,16653,53.0,53.0,9659.535519125684,0.0,8042.0,52376.88793586316,10000.0,0.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-10,16674,49.0,49.0,9714.385245901638,0.0,8079.0,52408.70184818865,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-11,16686,53.0,53.0,9785.191256830602,0.0,8132.0,52445.54075568291,14200.0,0.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-12,16686,34.0,34.0,9840.040983606557,0.0,8169.0,52527.975858002814,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-13,16683,52.0,52.0,9903.86612021858,0.0,8215.0,52624.09857284608,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-14,16689,55.0,55.0,9956.72131147541,0.0,8250.0,52732.75534852905,10600.0,0.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-15,16709,47.0,47.0,10021.543715846994,0.0,8297.0,52743.21197926064,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-05-16,16709,55.0,55.0,10088.360655737704,0.0,8346.0,52806.631368050585,13400.0,0.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-17,16715,50.0,50.0,10150.191256830602,0.0,8390.0,52835.46405572557,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-18,16721,47.0,47.0,10202.049180327867,0.0,8424.0,52940.22765516074,10400.0,400.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-19,16734,64.0,64.0,10268.86612021858,0.0,8473.0,53016.60184333865,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-20,16749,52.0,52.0,10334.685792349726,0.0,8521.0,53116.56587339016,13200.0,200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-21,16753,63.0,63.0,10405.491803278688,0.0,8574.0,52946.51422295141,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-05-22,16763,51.0,51.0,10463.333333333332,0.0,8614.0,53272.43717340734,11600.0,200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-23,16774,69.0,69.0,10540.122950819672,0.0,8673.0,53337.788436892726,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-24,16784,61.0,61.0,10603.948087431692,0.0,8719.0,53399.89448723617,12800.0,200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-25,16799,67.0,67.0,10677.745901639346,0.0,8775.0,53461.898958352765,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-26,16810,58.0,58.0,10732.5956284153,0.0,8812.0,53492.79679295402,11000.0,600.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-27,16831,48.0,48.0,10797.418032786885,0.0,8859.0,53404.173787617416,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-05-28,16832,66.0,66.0,10859.248633879783,0.0,8903.0,53445.98314180458,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-29,16854,40.0,40.0,10924.071038251366,0.0,8950.0,53393.17693089206,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-30,16847,48.0,48.0,11003.852459016394,0.0,9012.0,53454.24549331149,16000.0,600.0,11800.0,0.0,0.0,59.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-31,16833,46.0,46.0,11067.677595628415,0.0,9058.0,53405.91814264058,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-01,16833,40.0,40.0,11128.510928961749,0.0,9101.0,53449.526621577876,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-06-02,16830,57.0,57.0,11186.352459016394,0.0,9141.0,53226.30911194788,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-03,16847,63.0,63.0,11262.144808743167,0.0,9199.0,53286.55982013314,15200.0,200.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-04,16852,52.0,52.0,11317.991803278688,0.0,9237.0,53434.35798257416,11200.0,200.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-05,16866,48.0,48.0,11388.79781420765,0.0,9290.0,53492.51193844748,14200.0,400.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-06,16861,55.0,55.0,11453.620218579234,0.0,9337.0,53502.025507632774,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-07,16869,58.0,58.0,11523.428961748634,0.0,9389.0,53638.5040263202,14000.0,0.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-08,16875,57.0,57.0,11589.248633879783,0.0,9437.0,53785.491743770646,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-09,16884,59.0,59.0,11669.030054644809,0.0,9499.0,53741.549793470615,16000.0,1000.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-10,16881,50.0,50.0,11727.868852459016,0.0,9540.0,53804.988399172165,11800.0,200.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-11,16890,35.0,35.0,11777.732240437157,0.0,9572.0,53858.22235083137,10000.0,1000.0,5400.0,0.0,0.0,27.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-12,16893,40.0,40.0,11835.573770491803,0.0,9612.0,53849.24974206531,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-13,16893,56.0,56.0,11899.398907103825,0.0,9658.0,53939.08416489153,12800.0,1200.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2023-06-14,16903,58.0,58.0,11965.218579234972,0.0,9706.0,53924.069569322055,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-15,16913,48.0,48.0,12027.049180327867,0.0,9750.0,53897.79797636338,12400.0,1000.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-16,16917,44.0,44.0,12090.874316939891,0.0,9796.0,53944.92539800277,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-17,16915,49.0,49.0,12164.672131147541,0.0,9852.0,53993.10198147789,14800.0,1600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-18,16908,67.0,67.0,12222.513661202185,0.0,9892.0,54065.347647693874,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-19,16935,69.0,69.0,12298.306010928962,0.0,9950.0,54066.44692190373,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-20,16946,56.0,56.0,12359.139344262294,0.0,9993.0,54054.33272955505,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-21,16959,39.0,39.0,12419.97267759563,0.0,10036.0,54120.739412627474,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-22,16955,37.0,37.0,12490.77868852459,0.0,10089.0,54048.93846011206,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-23,16939,47.0,47.0,12562.581967213115,0.0,10143.0,53965.48389510811,14400.0,400.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-24,16932,48.0,48.0,12627.4043715847,0.0,10190.0,53897.717238445664,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-25,16933,49.0,49.0,12696.215846994535,0.0,10241.0,53936.53262902247,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-26,16931,55.0,55.0,12755.054644808744,0.0,10282.0,53926.31692291925,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-27,16945,59.0,59.0,12823.86612021858,0.0,10333.0,54024.921034556486,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-28,16953,49.0,49.0,12876.72131147541,0.0,10368.0,54173.32069894645,10600.0,600.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-29,16967,49.0,49.0,12950.519125683059,0.0,10424.0,54283.2853814321,14800.0,200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-30,16960,53.0,53.0,13006.36612021858,0.0,10462.0,54493.917851295286,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-01,16975,51.0,51.0,13081.161202185793,0.0,10519.0,54544.77504282526,15000.0,400.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-02,16969,54.0,54.0,13154.959016393444,0.0,10575.0,54551.48967675749,14800.0,1200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-03,16967,47.0,47.0,13218.784153005465,0.0,10621.0,54653.40813043122,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-04,16968,42.0,42.0,13273.63387978142,0.0,10658.0,54662.31389374837,11000.0,600.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-05,16973,51.0,51.0,13325.491803278688,0.0,10692.0,54651.189266741174,10400.0,400.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-06,16990,54.0,54.0,13387.322404371585,0.0,10736.0,54632.62003884983,12400.0,1200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-07,17000,50.0,50.0,13449.153005464479,0.0,10780.0,54706.455834634144,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-08,17006,60.0,60.0,13512.978142076503,0.0,10826.0,54800.23254713246,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-07-09,17020,40.0,40.0,13563.838797814207,0.0,10859.0,54841.9086985977,10200.0,400.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-10,17027,50.0,50.0,13624.672131147541,0.0,10902.0,54857.82936827601,12200.0,200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-07-11,17034,51.0,51.0,13694.480874316941,0.0,10954.0,54941.57458811367,14000.0,200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-12,17033,39.0,39.0,13761.29781420765,0.0,11003.0,54863.045601823964,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-13,17023,47.0,47.0,13826.120218579234,0.0,11050.0,55086.2744469771,13000.0,200.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-07-14,17023,56.0,56.0,13887.950819672133,0.0,11094.0,55189.49406483743,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-15,17035,54.0,54.0,13948.784153005465,0.0,11137.0,55260.5782883443,12200.0,200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-16,17046,44.0,44.0,14016.598360655737,0.0,11187.0,55279.255599567194,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-07-17,17040,58.0,58.0,14071.448087431692,0.0,11224.0,55337.355215495416,11000.0,200.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-18,17061,50.0,50.0,14130.286885245901,0.0,11265.0,55458.53581007755,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-19,17070,49.0,49.0,14200.0956284153,0.0,11317.0,55043.844881001096,14000.0,800.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-20,17067,58.0,58.0,14265.915300546447,0.0,11365.0,55454.03076641153,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-21,17077,54.0,54.0,14342.704918032787,0.0,11424.0,55400.80108432139,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-22,17072,47.0,47.0,14400.54644808743,0.0,11464.0,55521.84626151412,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-23,17079,45.0,45.0,14465.368852459016,0.0,11511.0,55253.51477299636,13000.0,1200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-24,17077,44.0,44.0,14516.22950819672,0.0,11556.0,55241.06705361364,10200.0,1600.0,7400.0,0.0,0.0,37.0,1.0,1200.0,2.0,90.0,240.0,11.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0
2023-07-25,17076,55.0,55.0,14566.092896174863,0.0,11606.0,55250.16811664894,10000.0,1200.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17081,47.0,47.0,14625.928961748634,0.0,11666.0,55343.337869746385,12000.0,2000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17068,53.0,53.0,14680.77868852459,0.0,11721.0,55174.57665261891,11000.0,2800.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17066,57.0,57.0,14736.625683060109,0.0,11777.0,55035.04823075845,11200.0,3400.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17067,52.0,52.0,14793.469945355191,0.0,11834.0,55104.09610161639,11400.0,3000.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17062,50.0,50.0,14847.322404371585,0.0,11888.0,54960.807469774976,10800.0,2400.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17058,63.0,63.0,14909.153005464479,0.0,11950.0,55058.69180101543,12400.0,2600.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17059,64.0,64.0,14968.989071038251,0.0,12010.0,55009.331785503506,12000.0,3800.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17063,54.0,54.0,15033.811475409835,0.0,12075.0,54865.71602723984,13000.0,3800.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17052,46.0,46.0,15091.653005464479,0.0,12133.0,54576.29518971491,11600.0,3800.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17040,56.0,56.0,15149.494535519125,0.0,12191.0,54598.37438338753,11600.0,3800.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17038,41.0,41.0,15220.300546448087,0.0,12262.0,54254.464140293625,14200.0,4800.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
