datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2023-02-08,18308,51.0,51.0,1871.8715846994537,0.0,1877.0,78243.35225024782,6400.0,0.0,6400.0,0.0,0.0,32.0
2023-02-09,18327,51.0,51.0,1920.737704918033,0.0,1926.0,78234.08271041414,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-02-10,18329,57.0,57.0,1957.636612021858,0.0,1963.0,78377.19662763196,7400.0,0.0,7400.0,0.0,0.0,37.0
2023-02-11,18349,39.0,39.0,2021.4617486338798,0.0,2027.0,78312.06593769867,12800.0,0.0,12800.0,0.0,0.0,64.0
2023-02-12,18324,51.0,51.0,2078.3060109289618,0.0,2084.0,78360.7923892237,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-02-13,18318,41.0,41.0,2126.174863387978,0.0,2132.0,78334.18579771748,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-02-14,18311,54.0,54.0,2189.0027322404376,0.0,2195.0,78358.80582830873,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-02-15,18302,49.0,49.0,2243.8524590163934,0.0,2250.0,78391.57926014756,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-02-16,18296,54.0,54.0,2305.6830601092897,0.0,2312.0,78330.4014951534,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-02-17,18288,48.0,48.0,2349.5628415300544,0.0,2356.0,78536.7514143941,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-02-18,18292,51.0,51.0,2418.3743169398904,0.0,2425.0,78474.80593015246,13800.0,0.0,13800.0,0.0,0.0,69.0
2023-02-19,18274,37.0,37.0,2480.2049180327867,0.0,2487.0,78442.5416384817,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-02-20,18249,50.0,50.0,2527.07650273224,0.0,2534.0,78450.40403709518,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-02-21,18252,55.0,55.0,2569.9590163934427,0.0,2577.0,78463.92556249892,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-02-22,18264,30.0,30.0,2625.8060109289613,0.0,2633.0,78254.62801725717,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-02-23,18238,43.0,43.0,2662.7049180327867,0.0,2670.0,78273.85563828082,7400.0,0.0,7400.0,0.0,0.0,37.0
2023-02-24,18244,41.0,41.0,2713.565573770492,0.0,2721.0,78270.30154798769,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-02-25,18234,49.0,49.0,2766.4207650273224,0.0,2774.0,78367.98171554477,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-02-26,18230,47.0,47.0,2813.292349726776,0.0,2821.0,78435.58454353169,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-02-27,18230,59.0,59.0,2866.1475409836066,0.0,2874.0,77798.91948447688,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-02-28,18236,47.0,47.0,2937.950819672131,0.0,2946.0,77739.87785052396,14400.0,0.0,14400.0,0.0,0.0,72.0
2023-03-01,18211,38.0,38.0,2988.8114754098365,0.0,2997.0,77647.39182725194,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-03-02,18198,44.0,44.0,3031.6939890710387,0.0,3040.0,77587.70744457937,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-03-03,18199,63.0,63.0,3070.5874316939894,0.0,3079.0,77717.28379061294,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-03-04,18223,49.0,49.0,3117.459016393442,0.0,3126.0,77623.49294621337,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-05,18225,50.0,50.0,3163.333333333333,0.0,3172.0,77648.77646760315,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-03-06,18229,34.0,34.0,3206.2158469945357,0.0,3215.0,77570.50083315077,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-03-07,18220,48.0,48.0,3260.068306010929,0.0,3269.0,77525.60522114734,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-03-08,18214,46.0,46.0,3306.9398907103828,0.0,3316.0,77459.92121555642,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-09,18213,44.0,44.0,3359.7950819672133,0.0,3369.0,77470.50452086495,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-03-10,18204,50.0,50.0,3407.66393442623,0.0,3417.0,77476.14104192992,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-03-11,18206,48.0,48.0,3458.524590163934,0.0,3468.0,77450.9512731071,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-03-12,18203,50.0,50.0,3519.3579234972676,0.0,3529.0,77397.07156141917,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-03-13,18192,49.0,49.0,3564.2349726775956,0.0,3574.0,77282.04796153061,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-03-14,18196,56.0,56.0,3616.0928961748637,0.0,3626.0,77405.34403952927,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-03-15,18200,45.0,45.0,3666.9535519125684,0.0,3677.0,77449.54227145456,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-03-16,18194,60.0,60.0,3717.8142076502727,0.0,3728.0,77926.36059421256,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-03-17,18203,43.0,43.0,3775.655737704918,0.0,3786.0,77849.86602619353,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-03-18,18188,54.0,54.0,3824.521857923497,0.0,3835.0,77834.88478535872,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-03-19,18193,52.0,52.0,3868.401639344262,0.0,3879.0,77744.48577098433,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-03-20,18201,36.0,36.0,3921.2568306010926,0.0,3932.0,77624.00689935427,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-03-21,18184,55.0,55.0,3968.1284153005463,0.0,3979.0,77657.3186239515,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-22,18192,45.0,45.0,4009.016393442623,0.0,4020.0,77722.94923413661,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-03-23,18196,53.0,53.0,4057.882513661202,0.0,4069.0,77745.2233476099,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-03-24,18200,49.0,49.0,4104.754098360656,0.0,4116.0,77779.84383152133,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-03-25,18202,51.0,51.0,4153.620218579235,0.0,4165.0,77671.76046498815,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-03-26,18204,48.0,48.0,4209.467213114754,0.0,4221.0,77601.34884034994,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-03-27,18196,39.0,39.0,4262.3224043715845,0.0,4274.0,77286.24811360837,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-03-28,18182,48.0,48.0,4308.196721311475,0.0,4320.0,77181.787554566,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-03-29,18184,63.0,63.0,4367.035519125683,0.0,4379.0,77293.4566384564,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-03-30,18188,49.0,49.0,4418.893442622951,0.0,4431.0,77329.86768567661,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-03-31,18185,57.0,57.0,4481.7213114754095,0.0,4494.0,77398.6427435064,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-04-01,18179,57.0,57.0,4525.601092896174,0.0,4538.0,77439.45332331677,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-04-02,18192,51.0,51.0,4584.439890710382,0.0,4597.0,77320.55504970612,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-04-03,18184,52.0,52.0,4631.311475409836,0.0,4644.0,77481.20354138478,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-04-04,18189,54.0,54.0,4676.188524590164,0.0,4689.0,77542.4226549599,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-04-05,18198,52.0,52.0,4730.040983606557,0.0,4743.0,77637.72599922054,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-04-06,18196,56.0,56.0,4779.904371584699,0.0,4793.0,77467.3420592948,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-04-07,18202,48.0,48.0,4829.767759562842,0.0,4843.0,77530.41988529358,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-04-08,18200,43.0,43.0,4869.658469945355,0.0,4883.0,77615.9940183274,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-04-09,18203,58.0,58.0,4913.53825136612,0.0,4927.0,77654.94921037088,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-04-10,18217,53.0,53.0,4976.366120218579,0.0,4990.0,77627.06845518353,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-04-11,18207,44.0,44.0,5031.215846994536,0.0,5045.0,77545.9563480721,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-04-12,18196,46.0,46.0,5071.106557377049,0.0,5085.0,77537.99631881023,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-04-13,18202,63.0,63.0,5129.945355191257,0.0,5144.0,77495.28852217927,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-04-14,18206,45.0,45.0,5194.767759562842,0.0,5209.0,77405.8321291101,13000.0,0.0,13000.0,0.0,0.0,65.0
2023-04-15,18186,35.0,35.0,5242.636612021858,0.0,5257.0,77197.71463446024,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-04-16,18173,48.0,48.0,5288.5109289617485,0.0,5303.0,77347.08970740608,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-04-17,18175,64.0,64.0,5344.357923497268,0.0,5359.0,77488.23801126298,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-04-18,18183,60.0,60.0,5393.224043715846,0.0,5408.0,77621.02325107776,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-04-19,18194,66.0,66.0,5442.0901639344265,0.0,5457.0,77632.84835803659,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-04-20,18211,55.0,55.0,5490.956284153005,0.0,5506.0,77530.29602476468,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-04-21,18217,48.0,48.0,5537.82786885246,0.0,5553.0,77561.69687666009,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-04-22,18218,61.0,61.0,5585.696721311476,0.0,5601.0,77599.90689090348,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-04-23,18231,51.0,51.0,5637.554644808743,0.0,5653.0,77571.44337802155,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-04-24,18230,41.0,41.0,5692.404371584699,0.0,5708.0,77566.67868980506,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-04-25,18216,46.0,46.0,5740.273224043715,0.0,5756.0,77597.40778601088,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-04-26,18214,50.0,50.0,5793.128415300545,0.0,5809.0,77553.00409932497,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-04-27,18211,45.0,45.0,5852.964480874317,0.0,5869.0,77617.58450321766,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-04-28,18196,49.0,49.0,5912.8005464480875,0.0,5929.0,77477.45199881087,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-04-29,18185,50.0,50.0,5974.631147540984,0.0,5991.0,77319.63682141714,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-04-30,18173,57.0,57.0,6021.502732240438,0.0,6038.0,77397.03006041698,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-05-01,18183,59.0,59.0,6074.357923497268,0.0,6091.0,77444.25323847195,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-05-02,18189,57.0,57.0,6121.229508196722,0.0,6138.0,77534.63853187034,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-05-03,18199,64.0,64.0,6175.081967213116,0.0,6192.0,77350.48355730192,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-05-04,18209,57.0,57.0,6225.94262295082,0.0,6243.0,77399.77888462557,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-05-05,18215,51.0,51.0,6283.784153005465,0.0,6301.0,77368.5962652302,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-05-06,18208,49.0,49.0,6337.636612021858,0.0,6355.0,77329.04540107519,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-05-07,18203,48.0,48.0,6377.527322404372,0.0,6395.0,77507.608801108,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-05-08,18211,57.0,57.0,6431.3797814207655,0.0,6449.0,77421.64171576909,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-05-09,18214,53.0,53.0,6472.267759562841,0.0,6490.0,77576.36438255911,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-05-10,18226,49.0,49.0,6514.153005464481,0.0,6532.0,77541.48412957296,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-05-11,18233,53.0,53.0,6570.997267759562,0.0,6589.0,77547.76144781389,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-05-12,18229,34.0,34.0,6611.88524590164,0.0,6630.0,77454.99182096463,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-05-13,18222,52.0,52.0,6661.748633879782,0.0,6680.0,77496.29247622626,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-05-14,18224,55.0,55.0,6702.636612021858,0.0,6721.0,77480.65117522542,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-05-15,18238,47.0,47.0,6758.483606557377,0.0,6777.0,77431.79681474683,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-05-16,18229,55.0,55.0,6815.32786885246,0.0,6834.0,77407.70063557511,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-05-17,18227,50.0,50.0,6865.191256830601,0.0,6884.0,77304.87084897842,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-05-18,18227,47.0,47.0,6899.098360655738,0.0,6918.0,77395.19962030047,6800.0,0.0,6800.0,0.0,0.0,34.0
2023-05-19,18240,64.0,64.0,6951.953551912568,0.0,6971.0,77453.38114609117,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-05-20,18251,52.0,52.0,7002.814207650273,0.0,7022.0,77484.78874071312,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-05-21,18252,63.0,63.0,7056.666666666666,0.0,7076.0,77427.35063920899,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-05-22,18261,51.0,51.0,7100.546448087432,0.0,7120.0,77506.72899156941,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-05-23,18268,69.0,69.0,7163.374316939891,0.0,7183.0,77596.64705274608,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-05-24,18274,61.0,61.0,7214.234972677596,0.0,7234.0,77569.49023615186,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-05-25,18284,67.0,67.0,7271.079234972678,0.0,7291.0,77806.32626692166,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-05-26,18294,58.0,58.0,7310.969945355191,0.0,7331.0,77804.31898009998,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-05-27,18312,48.0,48.0,7357.841530054645,0.0,7378.0,77717.76738154171,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-05-28,18313,66.0,66.0,7399.726775956285,0.0,7420.0,77774.10691736682,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-05-29,18337,40.0,40.0,7442.609289617486,0.0,7463.0,77813.82279136205,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-05-30,18334,48.0,48.0,7504.439890710382,0.0,7525.0,77905.21855864016,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-05-31,18320,46.0,46.0,7552.308743169398,0.0,7573.0,77852.29399375622,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-06-01,18318,40.0,40.0,7598.18306010929,0.0,7619.0,77879.46141163148,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-06-02,18312,57.0,57.0,7641.065573770492,0.0,7662.0,77881.69866969291,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-06-03,18326,63.0,63.0,7703.893442622951,0.0,7725.0,77894.39996038034,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-06-04,18326,52.0,52.0,7746.775956284154,0.0,7768.0,77971.61723765414,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-06-05,18335,48.0,48.0,7801.625683060109,0.0,7823.0,78013.36314322433,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-06-06,18328,55.0,55.0,7853.483606557378,0.0,7875.0,77940.9767740426,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-06-07,18331,58.0,58.0,7914.31693989071,0.0,7936.0,77889.2300650069,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-06-08,18328,57.0,57.0,7967.17213114754,0.0,7989.0,77795.93834429716,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-06-09,18332,59.0,59.0,8028.005464480874,0.0,8050.0,77880.7468459389,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-06-10,18330,50.0,50.0,8074.877049180329,0.0,8097.0,77784.74474683272,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-06-11,18333,35.0,35.0,8109.781420765026,0.0,8132.0,77836.71337471987,7000.0,0.0,7000.0,0.0,0.0,35.0
2023-06-12,18333,40.0,40.0,8151.666666666668,0.0,8174.0,77550.44623723964,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-06-13,18331,56.0,56.0,8201.530054644809,0.0,8224.0,77569.67756593061,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-06-14,18337,58.0,58.0,8248.401639344263,0.0,8271.0,77599.36319421373,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-06-15,18348,48.0,48.0,8291.284153005465,0.0,8314.0,77620.873137143,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-06-16,18353,44.0,44.0,8339.15300546448,0.0,8362.0,77643.2188630735,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-06-17,18349,49.0,49.0,8393.005464480875,0.0,8416.0,77629.96526974674,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-06-18,18344,67.0,67.0,8433.89344262295,0.0,8457.0,77697.82676202818,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-06-19,18370,69.0,69.0,8496.72131147541,0.0,8520.0,77557.18198037277,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-06-20,18376,56.0,56.0,8539.603825136612,0.0,8563.0,77552.08625554923,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-06-21,18389,39.0,39.0,8585.478142076503,0.0,8609.0,77655.1431613654,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-06-22,18382,37.0,37.0,8640.327868852459,0.0,8664.0,77539.1229325716,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-06-23,18364,47.0,47.0,8696.174863387978,0.0,8720.0,77466.70285861094,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-06-24,18355,48.0,48.0,8741.051912568306,0.0,8765.0,77499.29006074421,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-06-25,18358,49.0,49.0,8793.907103825137,0.0,8818.0,77485.09182973651,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-06-26,18354,55.0,55.0,8839.781420765026,0.0,8864.0,77299.26397363198,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-06-27,18363,59.0,59.0,8898.620218579235,0.0,8923.0,77220.8141996741,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-06-28,18363,49.0,49.0,8939.508196721312,0.0,8964.0,77304.58238044579,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-06-29,18371,49.0,49.0,8998.34699453552,0.0,9023.0,77401.58150431624,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-06-30,18361,53.0,53.0,9039.234972677596,0.0,9064.0,77495.00774651044,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-07-01,18373,51.0,51.0,9100.068306010928,0.0,9125.0,77369.09117029638,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-07-02,18363,54.0,54.0,9152.92349726776,0.0,9178.0,77437.56453688777,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-07-03,18364,47.0,47.0,9207.773224043716,0.0,9233.0,77395.8104315839,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-07-04,18356,42.0,42.0,9244.672131147541,0.0,9270.0,77423.91983481562,7400.0,0.0,7400.0,0.0,0.0,37.0
2023-07-05,18361,51.0,51.0,9282.568306010928,0.0,9308.0,77436.27843261695,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-07-06,18374,54.0,54.0,9327.445355191256,0.0,9353.0,77498.19217187967,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-07-07,18383,50.0,50.0,9376.311475409837,0.0,9402.0,77438.63084937549,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-07-08,18384,60.0,60.0,9421.188524590163,0.0,9447.0,77533.34899581168,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-07-09,18399,40.0,40.0,9456.092896174863,0.0,9482.0,77545.03525607772,7000.0,0.0,7000.0,0.0,0.0,35.0
2023-07-10,18404,50.0,50.0,9503.96174863388,0.0,9530.0,77447.56443546462,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-07-11,18406,51.0,51.0,9562.800546448088,0.0,9589.0,77316.4544547579,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-07-12,18398,39.0,39.0,9612.66393442623,0.0,9639.0,77244.7201052521,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-07-13,18387,47.0,47.0,9662.527322404372,0.0,9689.0,77431.82879582875,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-07-14,18384,56.0,56.0,9713.387978142076,0.0,9740.0,77353.29151442896,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-07-15,18389,54.0,54.0,9762.254098360654,0.0,9789.0,77390.65949142307,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-07-16,18394,44.0,44.0,9816.10655737705,0.0,9843.0,77371.43352617526,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-07-17,18384,58.0,58.0,9855.997267759562,0.0,9883.0,77431.46864587389,8000.0,0.0,8000.0,0.0,0.0,40.0
2023-07-18,18402,50.0,50.0,9903.86612021858,0.0,9931.0,77460.07440180088,9600.0,0.0,9600.0,0.0,0.0,48.0
