datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2023-09-10,18543,48.0,48.0,12349.166666666668,0.0,12383.0,78365.1097781353,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-09-11,18537,44.0,44.0,12397.035519125682,0.0,12431.0,78465.08060727482,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-09-12,18533,48.0,48.0,12452.882513661201,0.0,12487.0,78824.16280459065,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-09-13,18525,54.0,54.0,12499.754098360654,0.0,12534.0,78964.22790966516,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-09-14,18532,55.0,55.0,12554.603825136612,0.0,12589.0,79060.13790764463,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-09-15,18532,41.0,41.0,12608.456284153006,0.0,12643.0,78972.00576906289,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-09-16,18519,59.0,59.0,12665.300546448088,0.0,12700.0,79005.44785742728,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-09-17,18521,54.0,54.0,12715.163934426231,0.0,12750.0,78756.78159727731,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-09-18,18525,47.0,47.0,12756.051912568308,0.0,12791.0,78807.05566055265,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-09-19,18531,49.0,49.0,12804.918032786885,0.0,12840.0,79005.42362842447,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-09-20,18531,62.0,62.0,12869.740437158469,0.0,12905.0,78910.41721009412,13000.0,0.0,13000.0,0.0,0.0,65.0
2023-09-21,18528,48.0,48.0,12918.606557377048,0.0,12954.0,78956.52681463784,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-09-22,18527,49.0,49.0,12963.483606557378,0.0,12999.0,78969.65107339075,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-09-23,18531,49.0,49.0,13015.341530054644,0.0,13051.0,79046.24659438338,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-09-24,18528,43.0,43.0,13067.199453551912,0.0,13103.0,79114.23046205497,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-09-25,18519,45.0,45.0,13139.002732240437,0.0,13175.0,78812.02992035952,14400.0,0.0,14400.0,0.0,0.0,72.0
2023-09-26,18492,61.0,61.0,13193.852459016394,0.0,13230.0,78644.15327395877,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-09-27,18498,53.0,53.0,13243.715846994535,0.0,13280.0,78449.4020761137,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-09-28,18501,60.0,60.0,13298.565573770493,0.0,13335.0,78324.76394636487,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-09-29,18506,57.0,57.0,13345.437158469944,0.0,13382.0,78341.90419400072,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-09-30,18516,49.0,49.0,13398.292349726777,0.0,13435.0,78236.4466134287,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-10-01,18512,55.0,55.0,13443.169398907105,0.0,13480.0,78271.4511933144,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-10-02,18522,46.0,46.0,13509.986338797815,0.0,13547.0,78211.80515274027,13400.0,0.0,13400.0,0.0,0.0,67.0
2023-10-03,18501,43.0,43.0,13569.822404371585,0.0,13607.0,78122.31652538397,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-10-04,18484,47.0,47.0,13617.691256830602,0.0,13655.0,78131.48675281953,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-10-05,18483,57.0,57.0,13670.54644808743,0.0,13708.0,78201.65673005354,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-10-06,18487,59.0,59.0,13711.434426229507,0.0,13749.0,78359.6692997975,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-10-07,18505,50.0,50.0,13770.273224043716,0.0,13808.0,78410.36768415432,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-10-08,18496,46.0,46.0,13824.125683060109,0.0,13862.0,78472.93373142697,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-10-09,18488,43.0,43.0,13885.956284153006,0.0,13924.0,78307.37861162603,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-10-10,18469,49.0,49.0,13933.825136612022,0.0,13972.0,78394.78522385927,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-10-11,18470,57.0,57.0,13984.685792349726,0.0,14023.0,78499.73596261826,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-10-12,18476,66.0,66.0,14040.532786885246,0.0,14079.0,78222.56046170648,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-10-13,18486,45.0,45.0,14083.415300546447,0.0,14122.0,78189.73080716046,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-10-14,18488,56.0,56.0,14154.22131147541,0.0,14193.0,78190.59282159967,14200.0,0.0,14200.0,0.0,0.0,71.0
2023-10-15,18473,47.0,47.0,14201.092896174863,0.0,14240.0,78201.51793750582,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-10-16,18473,50.0,50.0,14251.95355191257,0.0,14291.0,78248.08230667433,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-10-17,18472,56.0,56.0,14323.75683060109,0.0,14363.0,78108.87215226941,14400.0,0.0,14400.0,0.0,0.0,72.0
2023-10-18,18456,47.0,47.0,14361.653005464479,0.0,14401.0,78135.61550653659,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-10-19,18465,51.0,51.0,14415.505464480875,0.0,14455.0,78041.42742484588,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-10-20,18462,54.0,54.0,14467.363387978143,0.0,14507.0,78063.42527301783,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-10-21,18464,35.0,35.0,14519.22131147541,0.0,14559.0,78054.25937239152,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-10-22,18447,52.0,52.0,14572.076502732241,0.0,14612.0,77959.00743189966,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-10-23,18446,50.0,50.0,14613.961748633878,0.0,14654.0,77955.62092758437,8400.0,0.0,8400.0,0.0,0.0,42.0
2023-10-24,18454,55.0,55.0,14669.808743169398,0.0,14710.0,77973.40022989348,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-10-25,18453,61.0,61.0,14727.650273224042,0.0,14768.0,78072.72585051377,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-10-26,18456,47.0,47.0,14781.502732240437,0.0,14822.0,77965.33259646386,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-10-27,18449,52.0,52.0,14851.311475409835,0.0,14892.0,78084.69454482642,14000.0,0.0,14000.0,0.0,0.0,70.0
2023-10-28,18431,38.0,38.0,14898.18306010929,0.0,14939.0,77979.53343549916,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-10-29,18422,48.0,48.0,14934.084699453553,0.0,14975.0,78039.28561936074,7200.0,0.0,7200.0,0.0,0.0,36.0
2023-10-30,18434,47.0,47.0,14994.918032786885,0.0,15036.0,77903.94261718694,12200.0,0.0,12200.0,0.0,0.0,61.0
2023-10-31,18420,51.0,51.0,15041.789617486338,0.0,15083.0,77945.66152286105,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-11-01,18424,42.0,42.0,15089.658469945356,0.0,15131.0,78050.11261288804,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-11-02,18418,47.0,47.0,15141.516393442624,0.0,15183.0,77941.20533061662,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-11-03,18413,53.0,53.0,15190.382513661203,0.0,15232.0,78005.17330094236,9800.0,0.0,9800.0,0.0,0.0,49.0
2023-11-04,18417,54.0,54.0,15246.229508196724,0.0,15288.0,78024.69220656807,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-11-05,18415,54.0,54.0,15296.092896174863,0.0,15338.0,78065.73193079524,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-11-06,18419,48.0,48.0,15357.923497267759,0.0,15400.0,78058.94953988848,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-11-07,18405,51.0,51.0,15416.762295081968,0.0,15459.0,78140.89644475433,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-11-08,18397,46.0,46.0,15478.592896174863,0.0,15521.0,78081.10040877566,12400.0,0.0,12400.0,0.0,0.0,62.0
2023-11-09,18381,60.0,60.0,15523.469945355191,0.0,15566.0,77919.55515996549,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-11-10,18396,50.0,50.0,15559.371584699455,0.0,15602.0,77994.50117691504,7200.0,0.0,7200.0,0.0,0.0,36.0
2023-11-11,18410,51.0,51.0,15605.245901639342,0.0,15648.0,77910.37584126531,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-11-12,18415,46.0,46.0,15652.117486338797,0.0,15695.0,77835.14197437529,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-11-13,18414,45.0,45.0,15701.980874316941,0.0,15745.0,77739.2932626539,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-11-14,18409,58.0,58.0,15759.822404371585,0.0,15803.0,77889.52621982354,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-11-15,18409,54.0,54.0,15807.6912568306,0.0,15851.0,77872.38207658578,9600.0,0.0,9600.0,0.0,0.0,48.0
2023-11-16,18415,42.0,42.0,15845.587431693988,0.0,15889.0,78005.40663613084,7600.0,0.0,7600.0,0.0,0.0,38.0
2023-11-17,18419,42.0,42.0,15891.461748633881,0.0,15935.0,77855.86549466956,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-11-18,18415,52.0,52.0,15948.306010928962,0.0,15992.0,77755.29568734937,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-11-19,18410,54.0,54.0,16005.150273224046,0.0,16049.0,77856.53038716377,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-11-20,18407,61.0,61.0,16059.002732240437,0.0,16103.0,77910.09203470712,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-11-21,18414,44.0,44.0,16110.860655737706,0.0,16155.0,77801.242305104,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-11-22,18406,35.0,35.0,16154.740437158469,0.0,16199.0,77699.3798921633,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-11-23,18397,53.0,53.0,16201.612021857922,0.0,16246.0,77714.46240365616,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-11-24,18403,53.0,53.0,16247.486338797815,0.0,16292.0,77768.4162888316,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-11-25,18410,46.0,46.0,16310.314207650274,0.0,16355.0,77546.31887094307,12600.0,0.0,12600.0,0.0,0.0,63.0
2023-11-26,18393,50.0,50.0,16357.185792349726,0.0,16402.0,77566.17716106672,9400.0,0.0,9400.0,0.0,0.0,47.0
2023-11-27,18396,56.0,56.0,16416.024590163935,0.0,16461.0,77555.52804938423,11800.0,0.0,11800.0,0.0,0.0,59.0
2023-11-28,18393,40.0,40.0,16472.868852459014,0.0,16518.0,77303.90215966578,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-11-29,18376,51.0,51.0,16525.724043715847,0.0,16571.0,77449.56301815964,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-11-30,18374,59.0,59.0,16583.56557377049,0.0,16629.0,77456.95752835399,11600.0,0.0,11600.0,0.0,0.0,58.0
2023-12-01,18375,57.0,57.0,16634.426229508197,0.0,16680.0,77506.49683996887,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-12-02,18381,54.0,54.0,16675.314207650274,0.0,16721.0,77658.92617844616,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-12-03,18394,56.0,56.0,16727.17213114754,0.0,16773.0,77664.81075452096,10400.0,0.0,10400.0,0.0,0.0,52.0
2023-12-04,18398,53.0,53.0,16770.054644808744,0.0,16816.0,77573.74632183829,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-12-05,18408,48.0,48.0,16839.863387978145,0.0,16886.0,77606.53903459953,14000.0,0.0,14000.0,0.0,0.0,70.0
2023-12-06,18386,57.0,57.0,16895.710382513662,0.0,16942.0,77552.05331903236,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-12-07,18387,50.0,50.0,16949.562841530053,0.0,16996.0,77727.99507872191,10800.0,0.0,10800.0,0.0,0.0,54.0
2023-12-08,18383,65.0,65.0,16994.439890710382,0.0,17041.0,77772.04111177873,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-09,18403,46.0,46.0,17033.333333333336,0.0,17080.0,77771.36970801014,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-12-10,18410,57.0,57.0,17083.196721311473,0.0,17130.0,77771.41246618687,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-12-11,18417,54.0,54.0,17139.043715846994,0.0,17186.0,77823.43726935843,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-12-12,18415,54.0,54.0,17195.88797814208,0.0,17243.0,78099.61300990681,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-12-13,18412,54.0,54.0,17240.765027322403,0.0,17288.0,78127.42354228393,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-14,18421,51.0,51.0,17281.65300546448,0.0,17329.0,78197.87237805485,8200.0,0.0,8200.0,0.0,0.0,41.0
2023-12-15,18431,43.0,43.0,17326.53005464481,0.0,17374.0,78163.10173534747,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-16,18429,54.0,54.0,17370.409836065573,0.0,17418.0,78175.82447326682,8800.0,0.0,8800.0,0.0,0.0,44.0
2023-12-17,18439,45.0,45.0,17430.245901639344,0.0,17478.0,78177.58559445362,12000.0,0.0,12000.0,0.0,0.0,60.0
2023-12-18,18424,52.0,52.0,17483.101092896177,0.0,17531.0,78187.76950854187,10600.0,0.0,10600.0,0.0,0.0,53.0
2023-12-19,18423,49.0,49.0,17537.950819672133,0.0,17586.0,78184.42708904204,11000.0,0.0,11000.0,0.0,0.0,55.0
2023-12-20,18417,43.0,43.0,17583.82513661202,0.0,17632.0,78241.66383334745,9200.0,0.0,9200.0,0.0,0.0,46.0
2023-12-21,18414,51.0,51.0,17626.707650273223,0.0,17675.0,78269.80188103559,8600.0,0.0,8600.0,0.0,0.0,43.0
2023-12-22,18422,65.0,65.0,17665.601092896177,0.0,17714.0,78542.1393399682,7800.0,0.0,7800.0,0.0,0.0,39.0
2023-12-23,18448,44.0,44.0,17721.448087431694,0.0,17770.0,78638.19192586238,11200.0,0.0,11200.0,0.0,0.0,56.0
2023-12-24,18436,48.0,48.0,17778.292349726777,0.0,17827.0,78727.73118108854,11400.0,0.0,11400.0,0.0,0.0,57.0
2023-12-25,18427,50.0,50.0,17828.155737704918,0.0,17877.0,78667.25278545188,10000.0,0.0,10000.0,0.0,0.0,50.0
2023-12-26,18427,51.0,51.0,17873.032786885244,0.0,17922.0,78612.02994940619,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-27,18433,42.0,42.0,17917.909836065573,0.0,17967.0,78732.19977384797,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-28,18430,46.0,46.0,17968.770491803276,0.0,18018.0,78746.81676676667,10200.0,0.0,10200.0,0.0,0.0,51.0
2023-12-29,18425,46.0,46.0,18013.647540983606,0.0,18063.0,78722.67705850308,9000.0,0.0,9000.0,0.0,0.0,45.0
2023-12-30,18426,57.0,57.0,18080.464480874318,0.0,18130.0,78504.70851343381,13400.0,0.0,13400.0,0.0,0.0,67.0
2023-12-31,18416,53.0,53.0,18144.289617486338,0.0,18194.0,78533.0419734365,12800.0,0.0,12800.0,0.0,0.0,64.0
