datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2023-02-07,18247,45.0,45.0,2579.931693989071,0.0,1903.0,74755.94687357114,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-08,18250,51.0,51.0,2629.7950819672133,0.0,1935.0,74806.52776781569,10000.0,0.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,71.0,0.0,0.0,0.0
2023-02-09,18269,51.0,51.0,2700.601092896175,0.0,1988.0,74581.2932294103,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-02-10,18267,57.0,57.0,2757.445355191257,0.0,2027.0,74632.80463669305,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-11,18285,39.0,39.0,2839.22131147541,0.0,2091.0,74567.67394675977,16400.0,0.0,12800.0,0.0,0.0,64.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-12,18260,51.0,51.0,2916.0109289617485,0.0,2150.0,74536.6663613651,15400.0,400.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0
2023-02-13,18252,41.0,41.0,2986.8169398907107,0.0,2203.0,74146.7721596582,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0
2023-02-14,18240,54.0,54.0,3069.5901639344265,0.0,2268.0,74082.34262805499,16600.0,400.0,12600.0,0.0,0.0,63.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-15,18229,49.0,49.0,3147.377049180328,0.0,2328.0,73798.38218274344,15600.0,1000.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-02-16,18218,54.0,54.0,3230.1502732240438,0.0,2393.0,73577.48463207211,16600.0,600.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,74.0,0.0,0.0,0.0
2023-02-17,18207,48.0,48.0,3292.9781420765025,0.0,2438.0,73741.91147047661,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0
2023-02-18,18210,51.0,51.0,3382.7322404371585,0.0,2510.0,73463.1186244268,18000.0,800.0,13600.0,0.0,0.0,68.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-02-19,18189,37.0,37.0,3466.502732240437,0.0,2576.0,73249.98782001874,16800.0,800.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-20,18160,50.0,50.0,3534.3169398907107,0.0,2626.0,73000.57698638702,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0
2023-02-21,18160,55.0,55.0,3598.1420765027324,0.0,2672.0,72882.11691195106,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-22,18169,30.0,30.0,3672.9371584699456,0.0,2729.0,72637.35188904243,15000.0,200.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0
2023-02-23,18142,43.0,43.0,3730.77868852459,0.0,2769.0,72455.35915646452,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-02-24,18145,41.0,41.0,3802.5819672131147,0.0,2823.0,72088.19666258556,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-25,18132,49.0,49.0,3877.3770491803275,0.0,2880.0,71975.8170471622,15000.0,800.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-26,18124,47.0,47.0,3944.1939890710382,0.0,2929.0,71951.92673515868,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-02-27,18122,59.0,59.0,4017.991803278689,0.0,2985.0,71117.4350011015,14800.0,800.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-02-28,18125,47.0,47.0,4113.729508196721,0.0,3063.0,70749.4883142119,19200.0,1200.0,14400.0,0.0,0.0,72.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-01,18094,38.0,38.0,4188.524590163934,0.0,3120.0,70417.40664543324,15000.0,1200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-02,18075,44.0,44.0,4253.34699453552,0.0,3167.0,70194.45353864967,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-03,18072,63.0,63.0,4315.1775956284155,0.0,3211.0,70038.74862932583,12400.0,1000.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-04,18091,49.0,49.0,4385.983606557377,0.0,3264.0,69700.6952879926,14200.0,1200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-03-05,18087,50.0,50.0,4451.803278688525,0.0,3312.0,69660.01697654554,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-06,18089,34.0,34.0,4514.631147540984,0.0,3357.0,69430.84198684212,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-07,18078,48.0,48.0,4588.428961748633,0.0,3413.0,69282.03349500381,14800.0,600.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-03-08,18070,46.0,46.0,4657.24043715847,0.0,3464.0,68817.08740390163,13800.0,1000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-09,18065,44.0,44.0,4730.040983606557,0.0,3519.0,68542.2881602463,14600.0,400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,57.0,0.0,0.0,0.0
2023-03-10,18054,50.0,50.0,4800.84699453552,0.0,3572.0,68164.14110428421,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-11,18051,48.0,48.0,4872.650273224044,0.0,3626.0,67979.48615343243,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-12,18045,50.0,50.0,4957.418032786885,0.0,3693.0,67573.16642535277,17000.0,1400.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-03-13,18028,49.0,49.0,5021.243169398907,0.0,3739.0,67423.17093704178,12800.0,200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-14,18031,56.0,56.0,5094.043715846995,0.0,3794.0,67415.83132680888,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-03-15,18032,45.0,45.0,5162.855191256831,0.0,3845.0,67358.54061376181,13800.0,200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-16,18026,60.0,60.0,5232.663934426229,0.0,3897.0,67773.68360770166,14000.0,200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-03-17,18034,43.0,43.0,5310.450819672132,0.0,3957.0,67380.09570059602,15600.0,400.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-18,18017,54.0,54.0,5377.267759562841,0.0,4006.0,67365.11445976117,13400.0,0.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-19,18022,52.0,52.0,5442.0901639344265,0.0,4053.0,67017.57348277143,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,82.0,0.0,0.0,0.0
2023-03-20,18027,36.0,36.0,5512.896174863388,0.0,4106.0,66952.31716525674,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-21,18010,55.0,55.0,5581.707650273223,0.0,4157.0,66769.02193551081,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-22,18014,45.0,45.0,5642.540983606557,0.0,4200.0,66653.2556464066,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-23,18016,53.0,53.0,5710.355191256831,0.0,4250.0,66524.02739483157,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-24,18019,49.0,49.0,5777.17213114754,0.0,4299.0,66387.47734234,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,83.0,0.0,0.0,0.0
2023-03-25,18019,51.0,51.0,5834.016393442623,0.0,4350.0,66202.82912716555,11400.0,800.0,9400.0,0.0,0.0,47.0,1.0,1200.0,2.0,90.0,240.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0
2023-03-26,18019,48.0,48.0,5889.863387978142,0.0,4406.0,66132.41750252731,11200.0,0.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,18011,39.0,39.0,5944.713114754099,0.0,4461.0,65671.62727191899,11000.0,800.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,17995,48.0,48.0,5993.579234972678,0.0,4510.0,64554.958008495116,9800.0,800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,17994,63.0,63.0,6057.404371584699,0.0,4574.0,64379.51998121776,12800.0,1000.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,17993,49.0,49.0,6116.243169398907,0.0,4633.0,63984.26532036826,11800.0,1400.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,17983,57.0,57.0,6183.060109289617,0.0,4700.0,63873.16428368753,13400.0,1000.0,12400.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,17973,57.0,57.0,6235.915300546448,0.0,4753.0,63530.708672636916,10600.0,1800.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,17977,51.0,51.0,6307.718579234972,0.0,4825.0,62858.48471539466,14400.0,2800.0,11600.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,17956,52.0,52.0,6368.551912568306,0.0,4886.0,62560.7599053412,12200.0,2800.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,17947,54.0,54.0,6428.387978142077,0.0,4946.0,62141.30235087866,12000.0,3000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,17941,52.0,52.0,6501.188524590164,0.0,5019.0,61554.9077862449,14600.0,3800.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,17920,56.0,56.0,6572.991803278689,0.0,5091.0,60654.444650003614,14400.0,4600.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,17904,48.0,48.0,6651.775956284154,0.0,5170.0,59770.3219101039,15800.0,5800.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,17873,43.0,43.0,6725.573770491803,0.0,5244.0,58832.08242686156,14800.0,6800.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,17842,58.0,58.0,6807.349726775956,0.0,5326.0,57838.455224481084,16400.0,7600.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,17818,53.0,53.0,6917.049180327868,0.0,5436.0,56387.88784792385,22000.0,9400.0,12600.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,17761,44.0,44.0,7020.765027322404,0.0,5540.0,55008.222269763224,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,17701,46.0,46.0,7107.527322404372,0.0,5627.0,54051.92494319317,17400.0,10000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,17660,63.0,63.0,7213.237704918033,0.0,5733.0,53114.416663264245,21200.0,10000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,17617,45.0,45.0,7325.928961748633,0.0,5846.0,52169.4720489571,22600.0,10000.0,12600.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,17549,35.0,35.0,7419.67213114754,0.0,5940.0,51266.178350842136,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,17490,48.0,48.0,7513.415300546448,0.0,6034.0,50625.28720283602,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,17444,64.0,64.0,7616.1338797814215,0.0,6137.0,50026.1099341823,20600.0,10000.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17405,60.0,60.0,7712.868852459016,0.0,6234.0,49421.373109010405,19400.0,9800.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17368,66.0,66.0,7805.614754098362,0.0,6327.0,48833.671549987914,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,17341,55.0,55.0,7898.360655737704,0.0,6420.0,48135.265135224785,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
