datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_prop_sites_avail,OGI_bayes_cost,OGI_bayes_sites_visited,OGI_bayes_travel_time,OGI_bayes_survey_time,OGI_bayes_redund_tags,OGI_bayes_missed_leaks,OGI_bayes_sites_vis_w_leaks,OGI_bayes_eff_flags,OGI_bayes_n_tags,OGI_bayes_flags_redund1,OGI_bayes_flags_redund2,OGI_bayes_flag_wo_vent
2023-02-06,18251,55.0,55.0,2515.109289617486,0.0,1856.0,76512.73092138048,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-07,18252,45.0,45.0,2577.9371584699456,0.0,1901.0,76533.43402407753,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-08,18252,51.0,51.0,2630.792349726776,0.0,1936.0,76522.07870899218,10600.0,600.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,71.0,0.0,0.0,0.0
2023-02-09,18268,51.0,51.0,2703.5928961748637,0.0,1991.0,76337.46818597907,14600.0,1200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-02-10,18264,57.0,57.0,2762.431693989071,0.0,2032.0,76379.87306662218,11800.0,800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-11,18280,39.0,39.0,2847.1994535519125,0.0,2099.0,76278.56380307903,17000.0,600.0,12800.0,0.0,0.0,64.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-12,18252,51.0,51.0,2922.9918032786886,0.0,2157.0,76288.61816056105,15200.0,200.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0
2023-02-13,18245,41.0,41.0,2990.8060109289613,0.0,2207.0,76158.58031458694,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0
2023-02-14,18236,54.0,54.0,3074.5765027322404,0.0,2273.0,76170.10906822945,16800.0,600.0,12600.0,0.0,0.0,63.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-15,18224,49.0,49.0,3151.3661202185795,0.0,2332.0,76168.46830983835,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-02-16,18214,54.0,54.0,3239.125683060109,0.0,2402.0,76040.4890897889,17600.0,1800.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,74.0,0.0,0.0,0.0
2023-02-17,18198,48.0,48.0,3303.948087431694,0.0,2449.0,76211.41610306417,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0
2023-02-18,18199,51.0,51.0,3392.7049180327867,0.0,2520.0,76051.9115652308,17800.0,600.0,13600.0,0.0,0.0,68.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-02-19,18179,37.0,37.0,3473.483606557377,0.0,2583.0,75997.98015390852,16200.0,200.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-20,18153,50.0,50.0,3541.2978142076504,0.0,2633.0,75800.1453337677,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0
2023-02-21,18153,55.0,55.0,3604.125683060109,0.0,2678.0,75800.52055968861,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-02-22,18163,30.0,30.0,3678.9207650273224,0.0,2735.0,75599.3039823943,15000.0,400.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0
2023-02-23,18136,43.0,43.0,3736.762295081967,0.0,2775.0,75435.74502314183,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-02-24,18139,41.0,41.0,3805.573770491803,0.0,2826.0,75170.96537251232,13800.0,200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-25,18129,49.0,49.0,3878.374316939891,0.0,2881.0,75257.87751222699,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-26,18123,47.0,47.0,3945.191256830601,0.0,2930.0,75264.9534717199,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-02-27,18121,59.0,59.0,4018.9890710382515,0.0,2986.0,74612.49861671029,14800.0,600.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-02-28,18124,47.0,47.0,4111.734972677596,0.0,3061.0,74439.97978104261,18600.0,800.0,14200.0,0.0,0.0,71.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-01,18096,38.0,38.0,4183.53825136612,0.0,3115.0,74238.5133049867,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-02,18080,44.0,44.0,4244.371584699454,0.0,3158.0,74175.63781627345,12200.0,200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-03,18081,63.0,63.0,4302.213114754099,0.0,3198.0,74196.95422590117,11600.0,200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-04,18104,49.0,49.0,4370.027322404372,0.0,3248.0,73987.95941802471,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-03-05,18103,50.0,50.0,4438.838797814207,0.0,3299.0,73965.95215370604,13800.0,1000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-06,18102,34.0,34.0,4503.661202185793,0.0,3346.0,73728.71308039487,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-07,18089,48.0,48.0,4579.453551912568,0.0,3404.0,73593.65981184828,15200.0,800.0,10800.0,0.0,0.0,54.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-03-08,18079,46.0,46.0,4650.25956284153,0.0,3457.0,73109.37001080927,14200.0,1200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-09,18072,44.0,44.0,4727.049180327868,0.0,3516.0,73019.68624620812,15400.0,1200.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,57.0,0.0,0.0,0.0
2023-03-10,18057,50.0,50.0,4795.860655737705,0.0,3567.0,72811.53948208835,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-03-11,18056,48.0,48.0,4868.661202185793,0.0,3622.0,72658.77798103746,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-12,18049,50.0,50.0,4952.431693989071,0.0,3688.0,72375.13844402254,16800.0,1000.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-03-13,18033,49.0,49.0,5015.25956284153,0.0,3733.0,72245.2045200977,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-14,18037,56.0,56.0,5087.062841530054,0.0,3787.0,72354.871060803,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-03-15,18039,45.0,45.0,5158.866120218579,0.0,3841.0,72255.25341052066,14400.0,800.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-16,18030,60.0,60.0,5228.674863387979,0.0,3893.0,72711.33155126488,14000.0,200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-03-17,18038,43.0,43.0,5305.464480874317,0.0,3952.0,72355.25160962442,15400.0,200.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-18,18022,54.0,54.0,5372.281420765028,0.0,4001.0,72340.71424427422,13400.0,200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-19,18027,52.0,52.0,5437.103825136612,0.0,4048.0,72031.35676555333,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,82.0,0.0,0.0,0.0
2023-03-20,18032,36.0,36.0,5508.907103825137,0.0,4102.0,72018.6525433719,14400.0,400.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-21,18014,55.0,55.0,5575.724043715846,0.0,4151.0,72019.78932734569,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-22,18020,45.0,45.0,5637.554644808743,0.0,4195.0,71946.96437223925,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-23,18021,53.0,53.0,5704.371584699455,0.0,4244.0,71969.23848571254,13400.0,0.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-24,18025,49.0,49.0,5771.188524590164,0.0,4293.0,71906.21906635811,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,83.0,0.0,0.0,0.0
2023-03-25,18025,51.0,51.0,5827.035519125683,0.0,4343.0,71805.01517100792,11200.0,400.0,9600.0,0.0,0.0,48.0,1.0,1200.0,2.0,90.0,240.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0
2023-03-26,18026,48.0,48.0,5880.887978142077,0.0,4397.0,71744.69282287075,10800.0,0.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,18020,39.0,39.0,5935.737704918033,0.0,4452.0,71373.28683386874,11000.0,800.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,18004,48.0,48.0,5984.603825136612,0.0,4501.0,70336.10771120791,9800.0,600.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,18003,63.0,63.0,6047.431693989071,0.0,4564.0,70226.35184576515,12600.0,800.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,18003,49.0,49.0,6107.267759562841,0.0,4624.0,69910.37946112533,12000.0,1800.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,17992,57.0,57.0,6181.065573770492,0.0,4698.0,69763.04064408096,14800.0,2200.0,12600.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,17975,57.0,57.0,6238.907103825137,0.0,4756.0,69481.57438466251,11600.0,3000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,17974,51.0,51.0,6313.70218579235,0.0,4831.0,68942.97567472365,15000.0,3600.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,17950,52.0,52.0,6375.532786885246,0.0,4893.0,68908.87475643195,12400.0,3000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,17940,54.0,54.0,6438.360655737705,0.0,4956.0,68797.5888245937,12600.0,4000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,17931,52.0,52.0,6515.150273224044,0.0,5033.0,68412.22349942029,15400.0,5000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,17906,56.0,56.0,6589.945355191257,0.0,5108.0,67678.77184989696,15000.0,5200.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,17887,48.0,48.0,6668.729508196722,0.0,5187.0,67265.05713086046,15800.0,5800.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,17856,43.0,43.0,6740.532786885246,0.0,5259.0,66724.13252787,14400.0,6800.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,17827,58.0,58.0,6822.308743169399,0.0,5341.0,65956.65842783125,16400.0,7600.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,17803,53.0,53.0,6929.016393442623,0.0,5448.0,65108.993133377866,21400.0,9200.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,17749,44.0,44.0,7030.737704918033,0.0,5550.0,64270.067565099554,20400.0,10000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,17691,46.0,46.0,7119.494535519126,0.0,5639.0,63580.76859888329,17800.0,9800.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,17648,63.0,63.0,7226.20218579235,0.0,5746.0,62873.480587648664,21400.0,10000.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,17604,45.0,45.0,7337.896174863388,0.0,5858.0,62346.373137855655,22400.0,9800.0,12600.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,17537,35.0,35.0,7433.6338797814215,0.0,5954.0,61637.67964320799,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,17476,48.0,48.0,7527.377049180329,0.0,6048.0,61171.055841009416,18800.0,9800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,17430,64.0,64.0,7633.08743169399,0.0,6154.0,60835.85878059753,21200.0,10000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17388,60.0,60.0,7727.82786885246,0.0,6249.0,60275.15708737818,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17353,66.0,66.0,7821.571038251365,0.0,6343.0,59774.008329217424,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
