datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_QE_prop_sites_avail,OGI_QE_cost,OGI_QE_sites_visited,OGI_QE_travel_time,OGI_QE_survey_time,OGI_QE_redund_tags,OGI_QE_missed_leaks,OGI_QE_sites_vis_w_leaks,OGI_QE_eff_flags,OGI_QE_n_tags,OGI_QE_flags_redund1,OGI_QE_flags_redund2,OGI_QE_flag_wo_vent
2023-05-28,16959,39.0,39.0,10634.863387978143,0.0,8678.0,54945.03932282952,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-29,16951,47.0,47.0,10704.672131147541,0.0,8730.0,54993.60667916669,14000.0,200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-30,16946,55.0,55.0,10772.486338797815,0.0,8780.0,54876.01335482463,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-31,16951,53.0,53.0,10825.341530054644,0.0,8815.0,54912.33385439831,10600.0,0.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-01,16969,45.0,45.0,10903.128415300545,0.0,8875.0,54859.05585781372,15600.0,1000.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,16954,39.0,39.0,10950.0,0.0,8904.0,54872.70455484256,9400.0,800.0,5000.0,0.0,0.0,25.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-03,16964,68.0,68.0,11017.814207650274,0.0,8954.0,54943.57289403395,13600.0,1000.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-04,16982,42.0,42.0,11082.636612021857,0.0,9001.0,55077.800577978,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-05,16977,51.0,51.0,11143.469945355191,0.0,9044.0,55053.14074953484,12200.0,1000.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-06,16985,56.0,56.0,11208.292349726777,0.0,9091.0,54891.384952049695,13000.0,1800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-07,16994,61.0,61.0,11273.11475409836,0.0,9138.0,54974.132656569316,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-08,17008,53.0,53.0,11354.890710382513,0.0,9202.0,54903.68507678527,16400.0,600.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-09,16997,48.0,48.0,11415.724043715845,0.0,9245.0,55041.962989643085,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-10,17002,55.0,55.0,11480.54644808743,0.0,9292.0,54944.27559304005,13000.0,1200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,17010,52.0,52.0,11548.360655737706,0.0,9342.0,54899.1720409589,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-12,17012,35.0,35.0,11611.188524590165,0.0,9387.0,54724.61913099488,12600.0,1200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-13,17002,61.0,61.0,11676.010928961749,0.0,9434.0,54801.629701777696,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-14,17016,45.0,45.0,11732.855191256833,0.0,9473.0,54923.90970182346,11400.0,200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-15,17022,54.0,54.0,11788.70218579235,0.0,9511.0,55050.490746931064,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-16,17038,54.0,54.0,11846.543715846994,0.0,9551.0,55117.68339413621,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-17,17052,35.0,35.0,11907.377049180328,0.0,9594.0,55056.168660361436,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-18,17044,49.0,49.0,11978.18306010929,0.0,9647.0,55247.57155603245,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-19,17040,47.0,47.0,12045.997267759563,0.0,9697.0,55376.91918553656,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-20,17037,53.0,53.0,12121.789617486338,0.0,9755.0,55498.92398222352,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-21,17032,63.0,63.0,12177.636612021857,0.0,9793.0,55682.039066033525,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17057,48.0,48.0,12240.464480874318,0.0,9838.0,55708.969265183354,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-23,17060,59.0,59.0,12306.284153005465,0.0,9886.0,55793.49631934133,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-24,17071,50.0,50.0,12383.073770491803,0.0,9945.0,55621.79442274579,15400.0,1200.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-25,17062,46.0,46.0,12446.898907103825,0.0,9991.0,55545.24815550725,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-26,17062,52.0,52.0,12500.751366120217,0.0,10027.0,55572.71785599983,10800.0,1000.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-27,17078,44.0,44.0,12552.609289617487,0.0,10061.0,55577.61007778379,10400.0,600.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-28,17088,48.0,48.0,12621.420765027322,0.0,10112.0,55657.15163554748,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-29,17085,51.0,51.0,12695.218579234972,0.0,10168.0,55746.504208802966,14800.0,200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-30,17080,44.0,44.0,12758.04644808743,0.0,10213.0,55760.59777456599,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-01,17079,61.0,61.0,12821.871584699455,0.0,10259.0,55752.76374868422,12800.0,200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-02,17094,51.0,51.0,12879.713114754099,0.0,10299.0,55794.00784064977,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-03,17105,59.0,59.0,12944.535519125682,0.0,10346.0,55890.643349381,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-04,17117,51.0,51.0,13008.360655737706,0.0,10392.0,55651.895024588106,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-05,17122,49.0,49.0,13068.196721311477,0.0,10434.0,55696.86908544126,12000.0,200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-06,17129,49.0,49.0,13138.005464480875,0.0,10486.0,55673.2414076747,14000.0,400.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-07,17126,50.0,50.0,13194.849726775958,0.0,10525.0,55861.70809576829,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-08,17137,43.0,43.0,13261.666666666668,0.0,10574.0,55844.780611097376,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-09,17131,55.0,55.0,13329.480874316941,0.0,10624.0,55927.676624302214,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-10,17136,47.0,47.0,13397.295081967213,0.0,10674.0,55833.40907596052,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-11,17133,67.0,67.0,13456.13387978142,0.0,10715.0,55842.91536043273,11800.0,1000.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-12,17159,54.0,54.0,13526.939890710382,0.0,10768.0,55747.284149277184,14200.0,1600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-07-13,17160,56.0,56.0,13588.77049180328,0.0,10812.0,55810.016945008065,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-14,17172,52.0,52.0,13649.603825136612,0.0,10855.0,55860.85608507396,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0
2023-07-15,17181,48.0,48.0,13715.423497267759,0.0,10903.0,55834.67927793814,13200.0,1200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-16,17181,57.0,57.0,13787.226775956284,0.0,10957.0,55707.206078123505,14400.0,1000.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-07-17,17184,60.0,60.0,13857.035519125682,0.0,11009.0,55737.48068027091,14000.0,600.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-07-18,17192,53.0,53.0,13918.86612021858,0.0,11053.0,55535.03150525308,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-07-19,17201,57.0,57.0,13985.68306010929,0.0,11102.0,55570.786538686705,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-20,17209,50.0,50.0,14046.516393442622,0.0,11145.0,55583.037387233366,12200.0,600.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-21,17216,43.0,43.0,14115.327868852459,0.0,11196.0,55459.65857237906,13800.0,1000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-07-22,17208,54.0,54.0,14184.139344262294,0.0,11247.0,55162.76098148034,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-23,17211,46.0,46.0,14253.948087431692,0.0,11299.0,55215.983391333706,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-24,17205,44.0,44.0,14318.77049180328,0.0,11358.0,55147.18974115239,13000.0,1400.0,10400.0,0.0,0.0,52.0,1.0,1200.0,2.0,90.0,240.0,13.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0
2023-07-25,17190,52.0,52.0,14372.622950819672,0.0,11412.0,55262.12650735287,10800.0,800.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17188,53.0,53.0,14417.5,0.0,11457.0,55314.011099937066,9000.0,800.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17196,46.0,46.0,14467.363387978143,0.0,11507.0,55350.48520045824,10000.0,1200.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17192,49.0,49.0,14515.232240437157,0.0,11555.0,55335.56837362894,9600.0,1600.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17193,53.0,53.0,14569.084699453553,0.0,11609.0,55268.562283309926,10800.0,2000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17192,50.0,50.0,14622.937158469944,0.0,11663.0,55080.65831117323,10800.0,3000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17188,49.0,49.0,14675.792349726777,0.0,11716.0,54888.98908736886,10600.0,3200.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17184,49.0,49.0,14741.612021857924,0.0,11782.0,54649.0727135371,13200.0,4200.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17167,54.0,54.0,14805.437158469944,0.0,11846.0,54192.91465179733,12800.0,5000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17157,47.0,47.0,14878.237704918032,0.0,11919.0,53808.615255880286,14600.0,5400.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17131,62.0,62.0,14949.043715846994,0.0,11990.0,53642.34193473308,14200.0,6200.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17122,49.0,49.0,15016.85792349727,0.0,12058.0,53449.963828185544,13600.0,6400.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17103,60.0,60.0,15088.661202185793,0.0,12130.0,53335.347075477664,14400.0,7000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17091,37.0,37.0,15185.396174863388,0.0,12227.0,53127.32903552915,19400.0,8000.0,11400.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,17031,51.0,51.0,15275.150273224046,0.0,12317.0,52728.93016455284,18000.0,8800.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,16992,52.0,52.0,15370.887978142078,0.0,12413.0,52502.030299845654,19200.0,9400.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,16948,54.0,54.0,15461.639344262294,0.0,12504.0,52081.58361737843,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,16911,55.0,55.0,15566.352459016394,0.0,12609.0,51799.20536098147,21000.0,10000.0,11000.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,16861,42.0,42.0,15670.06830601093,0.0,12713.0,51191.1225695908,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,16799,44.0,44.0,15767.800546448087,0.0,12811.0,50821.044719825666,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,16745,54.0,54.0,15872.513661202185,0.0,12916.0,50330.42125844499,21000.0,10000.0,11000.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,16694,47.0,47.0,15954.289617486338,0.0,12998.0,50198.476819785545,16400.0,9800.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,16659,45.0,45.0,16045.04098360656,0.0,13089.0,49733.82816547861,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,16613,46.0,46.0,16150.751366120217,0.0,13195.0,49245.80662124587,21200.0,10000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,16553,44.0,44.0,16239.50819672131,0.0,13284.0,48728.918861188155,17800.0,10000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,16508,51.0,51.0,16332.254098360658,0.0,13377.0,48320.424363479004,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,16466,54.0,54.0,16424.002732240435,0.0,13469.0,48333.92422455457,18400.0,9800.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,16428,49.0,49.0,16521.734972677597,0.0,13567.0,47809.408068813624,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,16379,39.0,39.0,16627.445355191256,0.0,13673.0,47223.25596826495,21200.0,10000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,16312,47.0,47.0,16712.2131147541,0.0,13758.0,46640.50453255222,17000.0,10000.0,7000.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,16274,51.0,51.0,16811.939890710382,0.0,13858.0,46142.410924509124,20000.0,10000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,16225,40.0,40.0,16906.680327868853,0.0,13953.0,45448.027724978,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,16170,52.0,52.0,16981.475409836065,0.0,14028.0,44749.96869206644,15000.0,10000.0,5000.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,16147,48.0,48.0,17072.226775956286,0.0,14119.0,44039.295699371556,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,16104,45.0,45.0,17160.983606557376,0.0,14208.0,43481.05174837646,17800.0,10000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,16060,55.0,55.0,17246.748633879783,0.0,14294.0,42952.876760138795,17200.0,10000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,16029,39.0,39.0,17329.5218579235,0.0,14377.0,42331.51982231464,16600.0,10000.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,15985,46.0,46.0,17442.2131147541,0.0,14472.0,41827.276585275096,22600.0,9000.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0
2023-09-01,15936,57.0,57.0,17538.948087431694,0.0,14551.0,41550.89817311118,19400.0,6600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-02,15914,50.0,50.0,17618.729508196724,0.0,14613.0,41391.93942405476,16000.0,4200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-09-03,15902,43.0,43.0,17694.5218579235,0.0,14671.0,41254.68647491129,15200.0,2800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-09-04,15887,51.0,51.0,17749.371584699453,0.0,14708.0,41403.70198417053,11000.0,200.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,12.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-05,15901,51.0,51.0,17804.22131147541,0.0,14745.0,41527.226859286595,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-09-06,15915,50.0,50.0,17851.09289617486,0.0,14774.0,41693.12846086349,9400.0,0.0,5800.0,0.0,0.0,29.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-09-07,15936,54.0,54.0,17911.926229508197,0.0,14817.0,41805.02196129599,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-08,15947,48.0,48.0,17972.75956284153,0.0,14860.0,41812.80732089433,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-09,15952,60.0,60.0,18033.59289617486,0.0,14903.0,42055.74391521984,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-10,15969,48.0,48.0,18096.420765027324,0.0,14948.0,42184.35307842135,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-09-11,15972,44.0,44.0,18157.254098360656,0.0,14991.0,42331.08552749313,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-09-12,15973,48.0,48.0,18227.062841530053,0.0,15043.0,42727.65223240461,14000.0,0.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-09-13,15969,54.0,54.0,18285.901639344265,0.0,15084.0,42927.92318866922,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,13.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-09-14,15982,55.0,55.0,18351.72131147541,0.0,15132.0,43076.91045170425,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-15,15989,41.0,41.0,18416.543715846994,0.0,15179.0,43112.30988076853,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-16,15983,59.0,59.0,18483.360655737706,0.0,15228.0,43235.910897034075,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,11.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
